"Contract","Supplier","Material","Plant","Valid From","Valid to","Unit","Total","Crcy","Per"
"C1","S4","M0004-100","Plant1","2016-01-01","2016-12-31","PC",367.24,"EUR",100
"C2","S4","M0002-100","Plant1","2016-01-01","2016-11-08","PC",150.5,"EUR",100
"C2","S4","M0002-100","Plant1","2016-11-09","2016-12-31","PC",341.19,"EUR",100
"C2","S4","M0002-100","Plant1","2017-01-01","2017-02-14","PC",150.5,"EUR",100
"C2","S4","M0002-100","Plant1","2017-02-15","2017-03-31","PC",150.5,"EUR",100
"C2","S4","M0002-100","Plant1","2017-04-01","2017-04-30","PC",341.19,"EUR",100
"C2","S4","M0002-100","Plant1","2017-05-01","2017-12-31","PC",150.5,"EUR",100
"C3","S4","M0090-100","Plant1","2016-01-01","2016-12-31","PC",384.01,"EUR",100
"C3","S4","M0090-100","Plant1","2017-01-01","2017-02-14","PC",384.01,"EUR",100
"C3","S4","M0090-100","Plant1","2017-02-15","2017-12-31","PC",384.01,"EUR",100
"C4","S4","M0075-100","Plant1","2016-01-01","2016-02-29","PC",241.33,"EUR",100
"C4","S4","M0075-100","Plant1","2016-03-01","2016-12-31","PC",231.05,"EUR",100
"C4","S4","M0075-100","Plant1","2017-01-01","2017-02-14","PC",231.05,"EUR",100
"C4","S4","M0075-100","Plant1","2017-02-15","2017-12-31","PC",296.81,"EUR",100
"C4","S4","M0075-100","Plant1","2018-01-01","2018-03-31","PC",296.81,"EUR",100
"C4","S4","M0075-100","Plant1","2018-04-01","2018-12-31","PC",297.16,"EUR",100
"C4","S4","M0075-100","Plant1","2019-01-01","2019-12-31","PC",297.82,"EUR",100
"C5","S4","M0078-100","Plant3","2016-01-01","2016-02-29","PC",481.4,"EUR",100
"C5","S4","M0078-100","Plant3","2016-03-01","2016-12-31","PC",468.72,"EUR",100
"C5","S4","M0078-100","Plant3","2017-01-01","2017-02-14","PC",468.72,"EUR",100
"C5","S4","M0078-100","Plant3","2017-02-15","2017-12-31","PC",538.36,"EUR",100
"C5","S4","M0078-101","Plant3","2017-01-01","2017-02-14","PC",468.72,"EUR",100
"C5","S4","M0078-101","Plant3","2017-02-15","2017-10-31","PC",538.36,"EUR",100
"C5","S4","M0078-101","Plant3","2017-11-01","2017-12-31","PC",596.04,"EUR",100
"C5","S4","M0078-101","Plant3","2018-01-01","2018-03-31","PC",596.04,"EUR",100
"C5","S4","M0078-101","Plant3","2018-04-01","2018-12-31","PC",597.73,"EUR",100
"C5","S4","M0078-101","Plant3","2019-01-01","2019-12-31","PC",599.36,"EUR",100
"C6","S4","M0080-100","Plant3","2016-01-01","2016-02-29","PC",481.4,"EUR",100
"C6","S4","M0080-100","Plant3","2016-03-01","2016-12-31","PC",468.72,"EUR",100
"C6","S4","M0080-100","Plant3","2017-01-01","2017-02-14","PC",468.72,"EUR",100
"C6","S4","M0080-100","Plant3","2017-02-15","2017-12-31","PC",538.36,"EUR",100
"C6","S4","M0080-101","Plant3","2017-01-01","2017-02-14","PC",468.72,"EUR",100
"C6","S4","M0080-101","Plant3","2017-02-15","2017-10-31","PC",538.36,"EUR",100
"C6","S4","M0080-101","Plant3","2017-11-01","2017-12-31","PC",596.04,"EUR",100
"C6","S4","M0080-101","Plant3","2018-01-01","2018-03-31","PC",596.04,"EUR",100
"C6","S4","M0080-101","Plant3","2018-04-01","2018-12-31","PC",597.73,"EUR",100
"C6","S4","M0080-101","Plant3","2019-01-01","2019-12-31","PC",599.36,"EUR",100
"C7","S4","M0082-100","Plant3","2016-01-01","2016-02-29","PC",481.4,"EUR",100
"C7","S4","M0082-100","Plant3","2016-03-01","2016-12-31","PC",468.72,"EUR",100
"C7","S4","M0082-100","Plant3","2017-01-01","2017-02-14","PC",468.72,"EUR",100
"C7","S4","M0082-100","Plant3","2017-02-15","2017-12-31","PC",538.36,"EUR",100
"C7","S4","M0083-100","Plant3","2017-01-01","2017-02-14","PC",468.72,"EUR",100
"C7","S4","M0083-100","Plant3","2017-02-15","2017-10-31","PC",538.36,"EUR",100
"C7","S4","M0083-100","Plant3","2017-11-01","2017-12-31","PC",596.04,"EUR",100
"C7","S4","M0083-100","Plant3","2018-01-01","2018-03-31","PC",596.04,"EUR",100
"C7","S4","M0083-100","Plant3","2018-04-01","2018-12-31","PC",597.73,"EUR",100
"C7","S4","M0083-100","Plant3","2019-01-01","2019-12-31","PC",599.36,"EUR",100
"C8","S4","M0084-100","Plant3","2016-01-01","2016-02-29","PC",481.4,"EUR",100
"C8","S4","M0084-100","Plant3","2016-03-01","2016-12-31","PC",468.72,"EUR",100
"C8","S4","M0084-100","Plant3","2017-01-01","2017-02-14","PC",468.72,"EUR",100
"C8","S4","M0084-100","Plant3","2017-02-15","2017-12-31","PC",538.36,"EUR",100
"C8","S4","M0084-101","Plant3","2017-01-01","2017-02-14","PC",468.72,"EUR",100
"C8","S4","M0084-101","Plant3","2017-02-15","2017-10-31","PC",538.36,"EUR",100
"C8","S4","M0084-101","Plant3","2017-11-01","2017-12-31","PC",596.04,"EUR",100
"C8","S4","M0084-101","Plant3","2018-01-01","2018-03-31","PC",596.04,"EUR",100
"C8","S4","M0084-101","Plant3","2018-04-01","2018-12-31","PC",597.73,"EUR",100
"C8","S4","M0084-101","Plant3","2019-01-01","2019-12-31","PC",599.36,"EUR",100
"C9","S4","M0086-100","Plant3","2016-01-01","2016-02-29","PC",81.14,"EUR",100
"C9","S4","M0086-100","Plant3","2016-03-01","2016-12-31","PC",76.64,"EUR",100
"C9","S4","M0086-100","Plant3","2017-01-01","2017-02-14","PC",76.64,"EUR",100
"C9","S4","M0086-100","Plant3","2017-02-15","2017-10-31","PC",90.89,"EUR",100
"C9","S4","M0086-100","Plant3","2017-11-01","2017-12-31","PC",103.39,"EUR",100
"C9","S4","M0086-100","Plant3","2018-01-01","2018-03-31","PC",103.39,"EUR",100
"C9","S4","M0086-100","Plant3","2018-04-01","2018-12-31","PC",103.42,"EUR",100
"C9","S4","M0086-100","Plant3","2019-01-01","2019-12-31","PC",103.78,"EUR",100
"C10","S4","M0087-100","Plant3","2016-01-01","2016-02-29","PC",81.14,"EUR",100
"C10","S4","M0087-100","Plant3","2016-03-01","2016-12-31","PC",76.64,"EUR",100
"C10","S4","M0087-100","Plant3","2017-01-01","2017-02-14","PC",76.64,"EUR",100
"C10","S4","M0087-100","Plant3","2017-02-15","2017-10-31","PC",90.89,"EUR",100
"C10","S4","M0087-100","Plant3","2017-11-01","2017-12-31","PC",103.39,"EUR",100
"C10","S4","M0087-100","Plant3","2018-01-01","2018-03-31","PC",103.39,"EUR",100
"C10","S4","M0087-100","Plant3","2018-04-01","2018-12-31","PC",103.42,"EUR",100
"C10","S4","M0087-100","Plant3","2019-01-01","2019-12-31","PC",103.78,"EUR",100
"C11","S4","M0076-100","Plant1","2016-01-01","2016-02-29","PC",595.43,"EUR",100
"C11","S4","M0076-100","Plant1","2016-03-01","2016-12-31","PC",595.43,"EUR",100
"C11","S4","M0076-100","Plant1","2017-01-01","2017-12-31","PC",2386.0,"EUR",100
"C11","S4","M0076-100","Plant1","2018-01-01","2018-03-31","PC",2386.0,"EUR",100
"C11","S4","M0076-100","Plant1","2018-04-01","2018-12-31","PC",2397.1,"EUR",100
"C11","S4","M0076-100","Plant1","2019-01-01","2019-12-31","PC",2397.1,"EUR",100
"C12","S4","M0077-100","Plant1","2016-01-01","2016-02-29","PC",595.43,"EUR",100
"C12","S4","M0077-100","Plant1","2016-03-01","2016-12-31","PC",595.43,"EUR",100
"C12","S4","M0077-100","Plant1","2017-01-01","2017-12-31","PC",2386.0,"EUR",100
"C12","S4","M0077-100","Plant1","2018-01-01","2018-03-31","PC",2386.0,"EUR",100
"C12","S4","M0077-100","Plant1","2018-04-01","2018-12-31","PC",2397.1,"EUR",100
"C12","S4","M0077-100","Plant1","2019-01-01","2019-12-31","PC",2397.1,"EUR",100
"C13","S4","M0006-100","Plant5","2016-01-01","2016-02-29","PC",141.7,"EUR",100
"C13","S4","M0006-100","Plant5","2016-03-01","2016-12-31","PC",138.48,"EUR",100
"C13","S4","M0006-100","Plant5","2017-01-01","2017-02-14","PC",138.48,"EUR",100
"C13","S4","M0006-100","Plant5","2017-02-15","2017-12-31","PC",157.47,"EUR",100
"C13","S4","M0006-100","Plant5","2018-01-01","2018-03-31","PC",157.47,"EUR",100
"C13","S4","M0006-100","Plant5","2018-04-01","2018-12-31","PC",157.47,"EUR",100
"C13","S4","M0006-100","Plant5","2019-01-01","2019-12-31","PC",157.47,"EUR",100
"C14","S4","M0007-100","Plant5","2016-01-01","2016-02-29","PC",141.7,"EUR",100
"C14","S4","M0007-100","Plant5","2016-03-01","2016-12-31","PC",138.48,"EUR",100
"C14","S4","M0007-100","Plant5","2017-01-01","2017-02-14","PC",138.48,"EUR",100
"C14","S4","M0007-100","Plant5","2017-02-15","2017-12-31","PC",157.47,"EUR",100
"C14","S4","M0007-100","Plant5","2018-01-01","2018-03-31","PC",157.47,"EUR",100
"C14","S4","M0007-100","Plant5","2018-04-01","2018-12-31","PC",157.47,"EUR",100
"C14","S4","M0007-100","Plant5","2019-01-01","2019-12-31","PC",157.47,"EUR",100
"C15","S4","M0008-100","Plant5","2016-01-01","2016-02-29","PC",134.71,"EUR",100
"C15","S4","M0008-100","Plant5","2016-03-01","2016-12-31","PC",131.4,"EUR",100
"C15","S4","M0008-100","Plant5","2017-01-01","2017-02-14","PC",131.4,"EUR",100
"C15","S4","M0008-100","Plant5","2017-02-15","2017-12-31","PC",148.36,"EUR",100
"C15","S4","M0008-100","Plant5","2018-01-01","2018-12-31","PC",148.36,"EUR",100
"C16","S4","M0009-100","Plant5","2016-01-01","2016-02-29","PC",134.71,"EUR",100
"C16","S4","M0009-100","Plant5","2016-03-01","2016-12-31","PC",131.4,"EUR",100
"C16","S4","M0009-100","Plant5","2017-01-01","2017-02-14","PC",131.4,"EUR",100
"C16","S4","M0009-100","Plant5","2017-02-15","2017-12-31","PC",148.36,"EUR",100
"C16","S4","M0009-100","Plant5","2018-01-01","2018-12-31","PC",148.36,"EUR",100
"C17","S4","M0010-100","Plant5","2016-01-01","2016-02-29","PC",144.71,"EUR",100
"C17","S4","M0010-100","Plant5","2016-03-01","2016-12-31","PC",141.4,"EUR",100
"C17","S4","M0010-100","Plant5","2017-01-01","2017-02-14","PC",141.4,"EUR",100
"C17","S4","M0010-100","Plant5","2017-02-15","2017-12-31","PC",158.36,"EUR",100
"C17","S4","M0010-100","Plant5","2018-01-01","2018-12-31","PC",158.36,"EUR",100
"C18","S4","M0011-100","Plant5","2016-01-01","2016-02-29","PC",144.71,"EUR",100
"C18","S4","M0011-100","Plant5","2016-03-01","2016-12-31","PC",141.4,"EUR",100
"C18","S4","M0011-100","Plant5","2017-01-01","2017-02-14","PC",141.4,"EUR",100
"C18","S4","M0011-100","Plant5","2017-02-15","2017-12-31","PC",158.36,"EUR",100
"C18","S4","M0011-100","Plant5","2018-01-01","2018-12-31","PC",158.36,"EUR",100
"C19","S2","M0019-100","Plant4","2016-01-01","2016-12-31","PC",93.81,"EUR",100
"C19","S2","M0019-100","Plant4","2017-01-01","2017-02-14","PC",93.81,"EUR",100
"C19","S2","M0019-100","Plant4","2017-02-15","2017-12-31","PC",113.21,"EUR",100
"C19","S2","M0019-100","Plant4","2018-01-01","2018-03-31","PC",113.21,"EUR",100
"C19","S2","M0019-100","Plant4","2018-04-01","2018-12-31","PC",113.55,"EUR",100
"C20","S2","M0017-100","Plant4","2016-01-01","2016-12-31","PC",93.87,"EUR",100
"C20","S2","M0017-100","Plant4","2017-01-01","2017-02-14","PC",93.87,"EUR",100
"C20","S2","M0017-100","Plant4","2017-02-15","2017-12-31","PC",113.3,"EUR",100
"C20","S2","M0017-100","Plant4","2018-01-01","2018-03-31","PC",113.3,"EUR",100
"C20","S2","M0017-100","Plant4","2018-04-01","2018-12-31","PC",113.65,"EUR",100
"C21","S2","M0018-100","Plant4","2016-01-01","2016-12-31","PC",110.45,"EUR",100
"C21","S2","M0018-100","Plant4","2017-01-01","2017-02-14","PC",110.45,"EUR",100
"C21","S2","M0018-100","Plant4","2017-02-15","2017-12-31","PC",134.1,"EUR",100
"C21","S2","M0018-100","Plant4","2018-01-01","2018-03-31","PC",134.1,"EUR",100
"C21","S2","M0018-100","Plant4","2018-04-01","2018-12-31","PC",134.61,"EUR",100
"C22","S2","M0020-100","Plant4","2016-01-01","2016-12-31","PC",112.57,"EUR",100
"C22","S2","M0020-100","Plant4","2017-01-01","2017-02-14","PC",112.57,"EUR",100
"C22","S2","M0020-100","Plant4","2017-02-15","2017-12-31","PC",138.8,"EUR",100
"C22","S2","M0020-100","Plant4","2018-01-01","2018-03-31","PC",138.8,"EUR",100
"C22","S2","M0020-100","Plant4","2018-04-01","2018-12-31","PC",139.36,"EUR",100
"C23","S4","M0012-100","Plant6","2016-01-01","2016-02-29","PC",370.36,"EUR",100
"C23","S4","M0012-100","Plant6","2016-03-01","2016-12-31","PC",375.03,"EUR",100
"C23","S4","M0012-100","Plant6","2017-01-01","2017-02-14","PC",375.03,"EUR",100
"C23","S4","M0012-100","Plant6","2017-02-15","2017-12-31","PC",389.36,"EUR",100
"C24","S4","M0013-100","Plant6","2016-01-01","2016-02-29","PC",370.36,"EUR",100
"C24","S4","M0013-100","Plant6","2016-03-01","2016-12-31","PC",375.03,"EUR",100
"C24","S4","M0013-100","Plant6","2017-01-01","2017-02-14","PC",375.03,"EUR",100
"C24","S4","M0013-100","Plant6","2017-02-15","2017-12-31","PC",389.36,"EUR",100
"C25","S4","M0014-100","Plant6","2016-01-01","2016-02-29","PC",354.57,"EUR",100
"C25","S4","M0014-100","Plant6","2016-03-01","2016-12-31","PC",363.4,"EUR",100
"C25","S4","M0014-100","Plant6","2017-01-01","2017-02-14","PC",363.4,"EUR",100
"C25","S4","M0014-100","Plant6","2017-02-15","2017-12-31","PC",376.63,"EUR",100
"C26","S4","M0015-100","Plant6","2016-01-01","2016-02-29","PC",354.57,"EUR",100
"C26","S4","M0015-100","Plant6","2016-03-01","2016-12-31","PC",363.4,"EUR",100
"C26","S4","M0015-100","Plant6","2017-01-01","2017-02-14","PC",363.4,"EUR",100
"C26","S4","M0015-100","Plant6","2017-02-15","2017-12-31","PC",376.63,"EUR",100
"C27","S4","M0025-100","Plant6","2016-01-01","2016-02-29","PC",354.57,"EUR",100
"C27","S4","M0025-100","Plant6","2016-03-01","2016-12-31","PC",363.4,"EUR",100
"C27","S4","M0025-100","Plant6","2017-01-01","2017-02-14","PC",363.4,"EUR",100
"C27","S4","M0025-100","Plant6","2017-02-15","2017-12-31","PC",376.63,"EUR",100
"C28","S4","M0026-100","Plant6","2016-01-01","2016-02-29","PC",354.57,"EUR",100
"C28","S4","M0026-100","Plant6","2016-03-01","2016-12-31","PC",363.4,"EUR",100
"C28","S4","M0026-100","Plant6","2017-01-01","2017-02-14","PC",363.4,"EUR",100
"C28","S4","M0026-100","Plant6","2017-02-15","2017-12-31","PC",376.63,"EUR",100
"C29","S2","M0021-100","Plant4","2016-01-01","2016-12-31","PC",57.16,"EUR",100
"C29","S2","M0021-100","Plant4","2017-01-01","2017-12-31","PC",68.95,"EUR",100
"C29","S2","M0021-100","Plant4","2018-01-01","2018-12-31","PC",68.54,"EUR",100
"C30","S2","M0022-100","Plant4","2016-01-01","2016-12-31","PC",57.16,"EUR",100
"C30","S2","M0022-100","Plant4","2017-01-01","2017-12-31","PC",68.95,"EUR",100
"C30","S2","M0022-100","Plant4","2018-01-01","2018-12-31","PC",68.54,"EUR",100
"C31","S2","M0024-100","Plant4","2016-01-01","2016-12-31","PC",69.07,"EUR",100
"C31","S2","M0024-100","Plant4","2017-01-01","2017-12-31","PC",82.31,"EUR",100
"C31","S2","M0024-100","Plant4","2018-01-01","2018-12-31","PC",81.81,"EUR",100
"C31","S2","M0024-100","Plant3","2016-01-01","2016-12-31","PC",69.59,"EUR",100
"C31","S2","M0024-100","Plant3","2017-01-01","2017-12-31","PC",82.83,"EUR",100
"C31","S2","M0024-100","Plant3","2018-01-01","2018-12-31","PC",82.33,"EUR",100
"C31","S2","M0024-100","Plant3","2019-01-01","2019-12-31","PC",83.38,"EUR",100
"C32","S4","M0023-100","Plant4","2016-01-01","2016-02-29","PC",588.77,"EUR",100
"C32","S4","M0023-100","Plant4","2016-03-01","2016-12-31","PC",582.97,"EUR",100
"C32","S4","M0023-100","Plant4","2017-01-01","2017-02-14","PC",582.97,"EUR",100
"C32","S4","M0023-100","Plant4","2017-02-15","2017-12-31","PC",633.39,"EUR",100
"C32","S4","M0023-100","Plant4","2018-01-01","2018-03-31","PC",633.39,"EUR",100
"C32","S4","M0023-100","Plant4","2018-04-01","2018-12-31","PC",639.41,"EUR",100
"C32","S4","M0023-100","Plant4","2019-01-01","2019-12-31","PC",639.41,"EUR",100
"C33","S4","M0016-100","Plant1","2016-01-01","2016-02-29","PC",567.68,"EUR",100
"C33","S4","M0016-100","Plant1","2016-03-01","2016-12-31","PC",557.4,"EUR",100
"C33","S4","M0016-100","Plant1","2017-01-01","2017-02-14","PC",557.4,"EUR",100
"C33","S4","M0016-100","Plant1","2017-02-15","2017-12-31","PC",630.84,"EUR",100
"C33","S4","M0016-100","Plant1","2018-01-01","2018-03-31","PC",630.84,"EUR",100
"C33","S4","M0016-100","Plant1","2018-04-01","2018-12-31","PC",631.19,"EUR",100
"C33","S4","M0016-100","Plant1","2019-01-01","2019-12-31","PC",631.19,"EUR",100
"C34","S4","M0028-104","Plant3","2016-01-01","2016-02-29","PC",91.39,"EUR",100
"C34","S4","M0028-104","Plant3","2016-03-01","2016-12-31","PC",88.87,"EUR",100
"C34","S4","M0028-104","Plant3","2017-01-01","2017-02-14","PC",88.87,"EUR",100
"C34","S4","M0028-104","Plant3","2017-02-15","2017-12-31","PC",102.72,"EUR",100
"C34","S4","M0028-104","Plant3","2018-01-01","2018-12-31","PC",102.72,"EUR",100
"C34","S4","M0028-104","Plant3","2019-01-01","2019-12-31","PC",102.72,"EUR",100
"C34","S4","M0028-105","Plant3","2016-03-01","2016-12-31","PC",88.87,"EUR",100
"C34","S4","M0028-105","Plant3","2017-01-01","2017-02-14","PC",88.87,"EUR",100
"C34","S4","M0028-105","Plant3","2017-02-15","2017-12-31","PC",102.72,"EUR",100
"C34","S4","M0028-105","Plant3","2018-01-01","2018-03-31","PC",102.72,"EUR",100
"C34","S4","M0028-105","Plant3","2018-04-01","2018-12-31","PC",103.15,"EUR",100
"C34","S4","M0028-105","Plant3","2019-01-01","2019-12-31","PC",103.51,"EUR",100
"C34","S4","M0028-105","Plant4","2018-09-25","2018-12-31","PC",104.1,"EUR",100
"C34","S4","M0028-105","Plant4","2019-01-01","2019-12-31","PC",104.46,"EUR",100
"C35","S4","M0027-100","Plant3","2016-01-01","2016-02-29","PC",71.72,"EUR",100
"C35","S4","M0027-100","Plant3","2016-03-01","2016-12-31","PC",69.79,"EUR",100
"C35","S4","M0027-100","Plant3","2017-01-01","2017-02-14","PC",69.79,"EUR",100
"C35","S4","M0027-100","Plant3","2017-02-15","2017-12-31","PC",79.05,"EUR",100
"C35","S4","M0027-100","Plant3","2018-01-01","2018-12-31","PC",79.05,"EUR",100
"C35","S4","M0027-100","Plant3","2019-01-01","2019-10-31","PC",79.05,"EUR",100
"C35","S4","M0027-100","Plant3","2019-11-01","2019-12-31","PC",1900.0,"EUR",100
"C36","S4","M0030-100","Plant3","2016-01-01","2016-02-29","PC",18.91,"EUR",100
"C36","S4","M0030-100","Plant3","2016-03-01","2016-12-31","PC",18.16,"EUR",100
"C36","S4","M0030-100","Plant3","2017-01-01","2017-02-14","PC",18.16,"EUR",100
"C36","S4","M0030-100","Plant3","2017-02-15","2017-12-31","PC",21.49,"EUR",100
"C36","S4","M0030-100","Plant3","2018-01-01","2018-03-31","PC",21.49,"EUR",100
"C36","S4","M0030-100","Plant3","2018-04-01","2018-12-31","PC",21.58,"EUR",100
"C36","S4","M0030-100","Plant3","2019-01-01","2019-12-31","PC",21.58,"EUR",100
"C36","S4","M0030-100","Plant4","2018-04-01","2018-12-31","PC",21.53,"EUR",100
"C36","S4","M0030-100","Plant4","2019-01-01","2019-12-31","PC",21.53,"EUR",100
"C37","S4","M0031-100","Plant3","2016-01-01","2016-02-29","PC",18.91,"EUR",100
"C37","S4","M0031-100","Plant3","2016-03-01","2016-12-31","PC",18.16,"EUR",100
"C37","S4","M0031-100","Plant3","2017-01-01","2017-02-14","PC",18.16,"EUR",100
"C37","S4","M0031-100","Plant3","2017-02-15","2017-12-31","PC",21.49,"EUR",100
"C37","S4","M0031-100","Plant3","2018-01-01","2018-03-31","PC",21.49,"EUR",100
"C37","S4","M0031-100","Plant3","2018-04-01","2018-12-31","PC",21.58,"EUR",100
"C37","S4","M0031-100","Plant3","2019-01-01","2019-12-31","PC",21.58,"EUR",100
"C37","S4","M0031-100","Plant4","2018-04-01","2018-12-31","PC",21.53,"EUR",100
"C37","S4","M0031-100","Plant4","2019-01-01","2019-12-31","PC",21.53,"EUR",100
"C38","S2","M0044-100","Plant1","2016-01-01","2016-12-31","PC",60.44,"EUR",100
"C38","S2","M0044-100","Plant1","2017-01-01","2017-12-31","PC",72.11,"EUR",100
"C38","S2","M0044-100","Plant1","2018-01-01","2018-12-31","PC",71.65,"EUR",100
"C38","S2","M0044-100","Plant1","2019-01-01","2019-12-31","PC",72.58,"EUR",100
"C39","S2","M0045-100","Plant1","2016-01-01","2016-12-31","PC",60.44,"EUR",100
"C39","S2","M0045-100","Plant1","2017-01-01","2017-12-31","PC",72.11,"EUR",100
"C39","S2","M0045-100","Plant1","2018-01-01","2018-12-31","PC",71.65,"EUR",100
"C39","S2","M0045-100","Plant1","2019-01-01","2019-12-31","PC",72.58,"EUR",100
"C40","S4","M0067-100","Plant3","2016-01-01","2016-02-29","PC",155.19,"EUR",100
"C40","S4","M0067-100","Plant3","2016-03-01","2016-12-31","PC",148.53,"EUR",100
"C40","S4","M0067-100","Plant3","2017-01-01","2017-02-14","PC",148.53,"EUR",100
"C40","S4","M0067-100","Plant3","2017-02-15","2017-12-31","PC",166.33,"EUR",100
"C40","S4","M0067-100","Plant3","2018-01-01","2018-01-31","PC",166.73,"EUR",100
"C40","S4","M0067-100","Plant3","2018-02-01","2018-03-31","PC",166.64,"EUR",100
"C40","S4","M0067-100","Plant3","2018-04-01","2018-12-31","PC",167.04,"EUR",100
"C40","S4","M0067-100","Plant3","2019-01-01","2019-12-31","PC",167.04,"EUR",100
"C40","S4","M0067-100","Plant4","2018-09-25","2018-12-31","PC",166.29,"EUR",100
"C40","S4","M0067-100","Plant4","2019-01-01","2019-12-31","PC",166.29,"EUR",100
"C41","S4","M0068-100","Plant3","2016-01-01","2016-02-29","PC",155.19,"EUR",100
"C41","S4","M0068-100","Plant3","2016-03-01","2016-12-31","PC",148.53,"EUR",100
"C41","S4","M0068-100","Plant3","2017-01-01","2017-02-14","PC",148.53,"EUR",100
"C41","S4","M0068-100","Plant3","2017-02-15","2017-12-31","PC",166.33,"EUR",100
"C41","S4","M0068-100","Plant3","2018-01-01","2018-01-31","PC",166.73,"EUR",100
"C41","S4","M0068-100","Plant3","2018-02-01","2018-03-31","PC",166.64,"EUR",100
"C41","S4","M0068-100","Plant3","2018-04-01","2018-12-31","PC",167.04,"EUR",100
"C41","S4","M0068-100","Plant3","2019-01-01","2019-12-31","PC",167.04,"EUR",100
"C41","S4","M0068-100","Plant4","2018-09-25","2018-12-31","PC",166.29,"EUR",100
"C41","S4","M0068-100","Plant4","2019-01-01","2019-12-31","PC",166.29,"EUR",100
"C42","S4","M0040-100","Plant2","2016-01-01","2016-02-29","PC",97.25,"EUR",100
"C42","S4","M0040-100","Plant2","2016-03-01","2016-12-31","PC",89.1,"EUR",100
"C42","S4","M0040-100","Plant2","2017-01-01","2017-12-31","PC",91.31,"EUR",100
"C42","S4","M0040-100","Plant2","2018-01-01","2018-12-31","PC",97.04,"EUR",100
"C42","S4","M0040-100","Plant2","2019-01-01","2019-12-31","PC",95.43,"EUR",100
"C43","S4","M0041-100","Plant2","2016-01-01","2016-02-29","PC",97.25,"EUR",100
"C43","S4","M0041-100","Plant2","2016-03-01","2016-12-31","PC",89.1,"EUR",100
"C43","S4","M0041-100","Plant2","2017-01-01","2017-12-31","PC",91.31,"EUR",100
"C43","S4","M0041-100","Plant2","2018-01-01","2018-12-31","PC",97.04,"EUR",100
"C43","S4","M0041-100","Plant2","2019-01-01","2019-12-31","PC",95.43,"EUR",100
"C44","S4","M0042-100","Plant2","2016-01-01","2016-02-29","PC",91.87,"EUR",100
"C44","S4","M0042-100","Plant2","2016-03-01","2016-12-31","PC",89.61,"EUR",100
"C44","S4","M0042-100","Plant2","2017-01-01","2017-02-14","PC",89.61,"EUR",100
"C44","S4","M0042-100","Plant2","2017-02-15","2017-12-31","PC",102.6,"EUR",100
"C44","S4","M0042-100","Plant2","2018-01-01","2018-03-31","PC",102.6,"EUR",100
"C44","S4","M0042-100","Plant2","2018-04-01","2018-12-31","PC",104.66,"EUR",100
"C44","S4","M0042-100","Plant2","2019-01-01","2019-12-31","PC",105.0,"EUR",100
"C45","S4","M0043-100","Plant2","2016-01-01","2016-02-29","PC",91.87,"EUR",100
"C45","S4","M0043-100","Plant2","2016-03-01","2016-12-31","PC",89.61,"EUR",100
"C45","S4","M0043-100","Plant2","2017-01-01","2017-02-14","PC",89.61,"EUR",100
"C45","S4","M0043-100","Plant2","2017-02-15","2017-12-31","PC",102.6,"EUR",100
"C45","S4","M0043-100","Plant2","2018-01-01","2018-03-31","PC",102.6,"EUR",100
"C45","S4","M0043-100","Plant2","2018-04-01","2018-12-31","PC",104.66,"EUR",100
"C45","S4","M0043-100","Plant2","2019-01-01","2019-12-31","PC",105.0,"EUR",100
"C46","S4","M0071-100","Plant2","2016-01-01","2016-02-29","PC",74.2,"EUR",100
"C46","S4","M0071-100","Plant2","2016-03-01","2016-12-31","PC",72.76,"EUR",100
"C46","S4","M0071-100","Plant2","2017-01-01","2017-02-14","PC",72.76,"EUR",100
"C46","S4","M0071-100","Plant2","2017-02-15","2017-12-31","PC",81.92,"EUR",100
"C46","S4","M0071-100","Plant2","2018-01-01","2018-03-31","PC",81.92,"EUR",100
"C46","S4","M0071-100","Plant2","2018-04-01","2018-12-31","PC",83.37,"EUR",100
"C46","S4","M0071-100","Plant2","2019-01-01","2019-12-31","PC",83.63,"EUR",100
"C47","S4","M0072-100","Plant2","2016-01-01","2016-02-29","PC",74.2,"EUR",100
"C47","S4","M0072-100","Plant2","2016-03-01","2016-12-31","PC",72.76,"EUR",100
"C47","S4","M0072-100","Plant2","2017-01-01","2017-02-14","PC",72.76,"EUR",100
"C47","S4","M0072-100","Plant2","2017-02-15","2017-12-31","PC",81.92,"EUR",100
"C47","S4","M0072-100","Plant2","2018-01-01","2018-03-31","PC",81.92,"EUR",100
"C47","S4","M0072-100","Plant2","2018-04-01","2018-12-31","PC",83.37,"EUR",100
"C47","S4","M0072-100","Plant2","2019-01-01","2019-12-31","PC",83.63,"EUR",100
"C48","S4","M0069-100","Plant2","2016-01-01","2016-02-29","PC",75.19,"EUR",100
"C48","S4","M0069-100","Plant2","2016-03-01","2016-12-31","PC",73.64,"EUR",100
"C48","S4","M0069-100","Plant2","2017-01-01","2017-02-14","PC",73.64,"EUR",100
"C48","S4","M0069-100","Plant2","2017-02-15","2017-12-31","PC",83.06,"EUR",100
"C48","S4","M0069-100","Plant2","2018-01-01","2018-03-31","PC",83.06,"EUR",100
"C48","S4","M0069-100","Plant2","2018-04-01","2018-12-31","PC",84.57,"EUR",100
"C48","S4","M0069-100","Plant2","2019-01-01","2019-12-31","PC",84.83,"EUR",100
"C49","S4","M0070-100","Plant2","2016-01-01","2016-02-29","PC",75.19,"EUR",100
